code,name,namew,type,parent,parent_type
N10000205,BT66 7PG,,postcode,N10000205,dea
N10000205,BT66 7PH,,postcode,N10000205,dea
N10000205,BT66 7PJ,,postcode,N10000205,dea
N10000205,BT66 7PL,,postcode,N10000205,dea
N10000205,BT66 7PN,,postcode,N10000205,dea
N10000205,BT66 7PP,,postcode,N10000205,dea
N10000205,BT66 7PQ,,postcode,N10000205,dea
N10000205,BT66 7PR,,postcode,N10000205,dea
N10000205,BT66 7PS,,postcode,N10000205,dea
N10000205,BT66 7PT,,postcode,N10000205,dea
N10000205,BT66 7PU,,postcode,N10000205,dea
N10000205,BT66 7PW,,postcode,N10000205,dea
N10000205,BT66 7PX,,postcode,N10000205,dea
N10000205,BT66 7PY,,postcode,N10000205,dea
N10000205,BT66 7PZ,,postcode,N10000205,dea
N10000205,BT66 7QA,,postcode,N10000205,dea
N10000205,BT66 7QB,,postcode,N10000205,dea
N10000205,BT66 7QD,,postcode,N10000205,dea
N10000205,BT66 7QE,,postcode,N10000205,dea
N10000205,BT66 7QF,,postcode,N10000205,dea
N10000205,BT66 7QG,,postcode,N10000205,dea
N10000205,BT66 7QH,,postcode,N10000205,dea
N10000205,BT66 7QJ,,postcode,N10000205,dea
N10000205,BT66 7QL,,postcode,N10000205,dea
N10000205,BT66 7QN,,postcode,N10000205,dea
N10000205,BT66 7QP,,postcode,N10000205,dea
N10000205,BT66 7QQ,,postcode,N10000205,dea
N10000205,BT66 7QR,,postcode,N10000205,dea
N10000205,BT66 7QS,,postcode,N10000205,dea
N10000205,BT66 7QT,,postcode,N10000205,dea
N10000205,BT66 7QU,,postcode,N10000205,dea
N10000205,BT66 7QW,,postcode,N10000205,dea
N10000205,BT66 7QX,,postcode,N10000205,dea
N10000205,BT66 7QY,,postcode,N10000205,dea
N10000205,BT66 7QZ,,postcode,N10000205,dea
N10000205,BT66 7RA,,postcode,N10000205,dea
N10000205,BT66 7RB,,postcode,N10000205,dea
N10000205,BT66 7RD,,postcode,N10000205,dea
N10000205,BT66 7RE,,postcode,N10000205,dea
N10000205,BT66 7RF,,postcode,N10000205,dea
N10000205,BT66 7RG,,postcode,N10000205,dea
N10000205,BT66 7RH,,postcode,N10000205,dea
N10000205,BT66 7RL,,postcode,N10000205,dea
N10000205,BT66 7RN,,postcode,N10000205,dea
N10000205,BT66 7RP,,postcode,N10000205,dea
N10000205,BT66 7RQ,,postcode,N10000205,dea
N10000205,BT66 7RR,,postcode,N10000205,dea
N10000205,BT66 7RT,,postcode,N10000205,dea
N10000205,BT66 7RU,,postcode,N10000205,dea
N10000205,BT66 7RW,,postcode,N10000205,dea
N10000205,BT66 7RX,,postcode,N10000205,dea
N10000205,BT66 7RY,,postcode,N10000205,dea
N10000205,BT66 7RZ,,postcode,N10000205,dea
N10000205,BT66 7SA,,postcode,N10000205,dea
N10000205,BT66 7SB,,postcode,N10000205,dea
N10000205,BT66 7SD,,postcode,N10000205,dea
N10000205,BT66 7SE,,postcode,N10000205,dea
N10000205,BT66 7SF,,postcode,N10000205,dea
N10000205,BT66 7SG,,postcode,N10000205,dea
N10000205,BT66 7SH,,postcode,N10000205,dea
N10000205,BT66 7SJ,,postcode,N10000205,dea
N10000205,BT66 7SL,,postcode,N10000205,dea
N10000205,BT66 7SP,,postcode,N10000205,dea
N10000205,BT66 7SQ,,postcode,N10000205,dea
N10000205,BT66 7SR,,postcode,N10000205,dea
N10000205,BT66 7ST,,postcode,N10000205,dea
N10000205,BT66 7SU,,postcode,N10000205,dea
N10000205,BT66 7SW,,postcode,N10000205,dea
N10000205,BT66 7SX,,postcode,N10000205,dea
N10000205,BT66 7TA,,postcode,N10000205,dea
N10000205,BT66 7TB,,postcode,N10000205,dea
N10000205,BT66 7TD,,postcode,N10000205,dea
N10000205,BT66 7TG,,postcode,N10000205,dea
N10000205,BT66 7TH,,postcode,N10000205,dea
N10000205,BT66 7TJ,,postcode,N10000205,dea
N10000205,BT66 7TN,,postcode,N10000205,dea
N10000205,BT66 7TQ,,postcode,N10000205,dea
N10000205,BT66 7TS,,postcode,N10000205,dea
N10000205,BT66 7TT,,postcode,N10000205,dea
N10000205,BT66 7TW,,postcode,N10000205,dea
N10000205,BT66 7TX,,postcode,N10000205,dea
N10000205,BT66 7UE,,postcode,N10000205,dea
N10000205,BT66 7UF,,postcode,N10000205,dea
N10000205,BT66 7UG,,postcode,N10000205,dea
N10000205,BT66 7UJ,,postcode,N10000205,dea
N10000205,BT66 7UL,,postcode,N10000205,dea
N10000205,BT66 7UQ,,postcode,N10000205,dea
N10000205,BT66 7UT,,postcode,N10000205,dea
N10000205,BT66 7UX,,postcode,N10000205,dea
N10000205,BT66 7UY,,postcode,N10000205,dea
N10000205,BT66 7WD,,postcode,N10000205,dea
N10000205,BT66 7WG,,postcode,N10000205,dea
N10000205,BT66 7WH,,postcode,N10000205,dea
N10000205,BT66 7WL,,postcode,N10000205,dea
N10000205,BT66 7WN,,postcode,N10000205,dea
N10000205,BT66 7WR,,postcode,N10000205,dea
N10000205,BT66 7WS,,postcode,N10000205,dea
N10000205,BT66 7WT,,postcode,N10000205,dea
N10000205,BT66 7WU,,postcode,N10000205,dea
N10000205,BT66 7XA,,postcode,N10000205,dea
N10000205,BT66 7XD,,postcode,N10000205,dea
N10000205,BT66 7XE,,postcode,N10000205,dea
N10000205,BT66 7XG,,postcode,N10000205,dea
N10000205,BT66 7XH,,postcode,N10000205,dea
N10000205,BT66 7XR,,postcode,N10000205,dea
N10000205,BT66 7XY,,postcode,N10000205,dea
N10000205,BT66 7YE,,postcode,N10000205,dea
N10000205,BT66 7YF,,postcode,N10000205,dea
N10000205,BT66 8TA,,postcode,N10000205,dea
N10000205,BT66 8TB,,postcode,N10000205,dea
N10000205,BT67 0QW,,postcode,N10000205,dea
N10000205,BT67 0RJ,,postcode,N10000205,dea
N10000206,BT65 5EA,,postcode,N10000206,dea
N10000206,BT65 5EG,,postcode,N10000206,dea
N10000206,BT65 5ES,,postcode,N10000206,dea
N10000206,BT65 5ET,,postcode,N10000206,dea
N10000206,BT66 6AA,,postcode,N10000206,dea
N10000206,BT66 6AB,,postcode,N10000206,dea
N10000206,BT66 6AD,,postcode,N10000206,dea
N10000206,BT66 6AE,,postcode,N10000206,dea
N10000206,BT66 6AF,,postcode,N10000206,dea
N10000206,BT66 6AG,,postcode,N10000206,dea
N10000206,BT66 6AH,,postcode,N10000206,dea
N10000206,BT66 6AN,,postcode,N10000206,dea
N10000206,BT66 6AP,,postcode,N10000206,dea
N10000206,BT66 6AQ,,postcode,N10000206,dea
N10000206,BT66 6AR,,postcode,N10000206,dea
N10000206,BT66 6AS,,postcode,N10000206,dea
N10000206,BT66 6AT,,postcode,N10000206,dea
N10000206,BT66 6AU,,postcode,N10000206,dea
N10000206,BT66 6AW,,postcode,N10000206,dea
N10000206,BT66 6AX,,postcode,N10000206,dea
N10000206,BT66 6AY,,postcode,N10000206,dea
N10000206,BT66 6AZ,,postcode,N10000206,dea
N10000206,BT66 6BB,,postcode,N10000206,dea
N10000206,BT66 6BD,,postcode,N10000206,dea
N10000206,BT66 6BE,,postcode,N10000206,dea
N10000206,BT66 6BG,,postcode,N10000206,dea
N10000206,BT66 6BH,,postcode,N10000206,dea
N10000206,BT66 6BJ,,postcode,N10000206,dea
N10000206,BT66 6BL,,postcode,N10000206,dea
N10000206,BT66 6BN,,postcode,N10000206,dea
N10000206,BT66 6BP,,postcode,N10000206,dea
N10000206,BT66 6BQ,,postcode,N10000206,dea
N10000206,BT66 6BS,,postcode,N10000206,dea
N10000206,BT66 6BT,,postcode,N10000206,dea
N10000206,BT66 6BU,,postcode,N10000206,dea
N10000206,BT66 6BW,,postcode,N10000206,dea
N10000206,BT66 6BY,,postcode,N10000206,dea
N10000206,BT66 6BZ,,postcode,N10000206,dea
N10000206,BT66 6DA,,postcode,N10000206,dea
N10000206,BT66 6DB,,postcode,N10000206,dea
N10000206,BT66 6DD,,postcode,N10000206,dea
N10000206,BT66 6DF,,postcode,N10000206,dea
N10000206,BT66 6DG,,postcode,N10000206,dea
N10000206,BT66 6DH,,postcode,N10000206,dea
N10000206,BT66 6DJ,,postcode,N10000206,dea
N10000206,BT66 6DL,,postcode,N10000206,dea
N10000206,BT66 6DN,,postcode,N10000206,dea
N10000206,BT66 6DP,,postcode,N10000206,dea
N10000206,BT66 6DQ,,postcode,N10000206,dea
N10000206,BT66 6DR,,postcode,N10000206,dea
N10000206,BT66 6DS,,postcode,N10000206,dea
N10000206,BT66 6DT,,postcode,N10000206,dea
N10000206,BT66 6DU,,postcode,N10000206,dea
N10000206,BT66 6DX,,postcode,N10000206,dea
N10000206,BT66 6DY,,postcode,N10000206,dea
N10000206,BT66 6DZ,,postcode,N10000206,dea
N10000206,BT66 6EA,,postcode,N10000206,dea
N10000206,BT66 6EB,,postcode,N10000206,dea
N10000206,BT66 6ED,,postcode,N10000206,dea
N10000206,BT66 6EE,,postcode,N10000206,dea
N10000206,BT66 6EF,,postcode,N10000206,dea
N10000206,BT66 6EG,,postcode,N10000206,dea
N10000206,BT66 6EH,,postcode,N10000206,dea
N10000206,BT66 6EJ,,postcode,N10000206,dea
N10000206,BT66 6EL,,postcode,N10000206,dea
N10000206,BT66 6EN,,postcode,N10000206,dea
N10000206,BT66 6EP,,postcode,N10000206,dea
N10000206,BT66 6EQ,,postcode,N10000206,dea
N10000206,BT66 6ER,,postcode,N10000206,dea
N10000206,BT66 6ES,,postcode,N10000206,dea
N10000206,BT66 6EU,,postcode,N10000206,dea
N10000206,BT66 6EW,,postcode,N10000206,dea
N10000206,BT66 6EX,,postcode,N10000206,dea
N10000206,BT66 6EY,,postcode,N10000206,dea
N10000206,BT66 6EZ,,postcode,N10000206,dea
N10000206,BT66 6FA,,postcode,N10000206,dea
N10000206,BT66 6FB,,postcode,N10000206,dea
N10000206,BT66 6FE,,postcode,N10000206,dea
N10000206,BT66 6FF,,postcode,N10000206,dea
N10000206,BT66 6FG,,postcode,N10000206,dea
N10000206,BT66 6FJ,,postcode,N10000206,dea
N10000206,BT66 6FL,,postcode,N10000206,dea
N10000206,BT66 6FN,,postcode,N10000206,dea
N10000206,BT66 6FT,,postcode,N10000206,dea
N10000206,BT66 6GD,,postcode,N10000206,dea
N10000206,BT66 6HA,,postcode,N10000206,dea
N10000206,BT66 6HB,,postcode,N10000206,dea
N10000206,BT66 6HD,,postcode,N10000206,dea
N10000206,BT66 6HE,,postcode,N10000206,dea
N10000206,BT66 6HG,,postcode,N10000206,dea
N10000206,BT66 6HH,,postcode,N10000206,dea
N10000206,BT66 6HJ,,postcode,N10000206,dea
N10000206,BT66 6HL,,postcode,N10000206,dea
N10000206,BT66 6HN,,postcode,N10000206,dea
N10000206,BT66 6HP,,postcode,N10000206,dea
N10000206,BT66 6HQ,,postcode,N10000206,dea
N10000206,BT66 6HR,,postcode,N10000206,dea
N10000206,BT66 6HT,,postcode,N10000206,dea
N10000206,BT66 6HU,,postcode,N10000206,dea
N10000206,BT66 6HW,,postcode,N10000206,dea
N10000206,BT66 6HX,,postcode,N10000206,dea
N10000206,BT66 6HY,,postcode,N10000206,dea
N10000206,BT66 6HZ,,postcode,N10000206,dea
N10000206,BT66 6JA,,postcode,N10000206,dea
N10000206,BT66 6JB,,postcode,N10000206,dea
N10000206,BT66 6JD,,postcode,N10000206,dea
N10000206,BT66 6JE,,postcode,N10000206,dea
N10000206,BT66 6JF,,postcode,N10000206,dea
N10000206,BT66 6JG,,postcode,N10000206,dea
N10000206,BT66 6JH,,postcode,N10000206,dea
N10000206,BT66 6JJ,,postcode,N10000206,dea
N10000206,BT66 6JL,,postcode,N10000206,dea
N10000206,BT66 6JN,,postcode,N10000206,dea
N10000206,BT66 6JP,,postcode,N10000206,dea
N10000206,BT66 6JQ,,postcode,N10000206,dea
N10000206,BT66 6JR,,postcode,N10000206,dea
N10000206,BT66 6JS,,postcode,N10000206,dea
N10000206,BT66 6JT,,postcode,N10000206,dea
N10000206,BT66 6JU,,postcode,N10000206,dea
N10000206,BT66 6JW,,postcode,N10000206,dea
N10000206,BT66 6JX,,postcode,N10000206,dea
N10000206,BT66 6JY,,postcode,N10000206,dea
N10000206,BT66 6JZ,,postcode,N10000206,dea
N10000206,BT66 6LT,,postcode,N10000206,dea
N10000206,BT66 6LU,,postcode,N10000206,dea
N10000206,BT66 6LX,,postcode,N10000206,dea
N10000206,BT66 6LY,,postcode,N10000206,dea
N10000206,BT66 6LZ,,postcode,N10000206,dea
N10000206,BT66 6NB,,postcode,N10000206,dea
N10000206,BT66 6NQ,,postcode,N10000206,dea
N10000206,BT66 6NX,,postcode,N10000206,dea
N10000206,BT66 6PY,,postcode,N10000206,dea
N10000206,BT66 6PZ,,postcode,N10000206,dea
N10000206,BT66 6QY,,postcode,N10000206,dea
N10000206,BT66 6QZ,,postcode,N10000206,dea
N10000206,BT66 6RB,,postcode,N10000206,dea
N10000206,BT66 6RE,,postcode,N10000206,dea
N10000206,BT66 6RF,,postcode,N10000206,dea
N10000206,BT66 6RH,,postcode,N10000206,dea
N10000206,BT66 6RN,,postcode,N10000206,dea
N10000206,BT66 6RS,,postcode,N10000206,dea
N10000206,BT66 6RX,,postcode,N10000206,dea
N10000206,BT66 6RY,,postcode,N10000206,dea
N10000206,BT66 6RZ,,postcode,N10000206,dea
N10000206,BT66 6SD,,postcode,N10000206,dea
N10000206,BT66 6SE,,postcode,N10000206,dea
N10000206,BT66 6SG,,postcode,N10000206,dea
N10000206,BT66 6SH,,postcode,N10000206,dea
N10000206,BT66 6SP,,postcode,N10000206,dea
N10000206,BT66 6SQ,,postcode,N10000206,dea
N10000206,BT66 6SR,,postcode,N10000206,dea
N10000206,BT66 6ST,,postcode,N10000206,dea
N10000206,BT66 6SX,,postcode,N10000206,dea
N10000206,BT66 6SZ,,postcode,N10000206,dea
N10000206,BT66 6TA,,postcode,N10000206,dea
N10000206,BT66 6TE,,postcode,N10000206,dea
N10000206,BT66 6TF,,postcode,N10000206,dea
N10000206,BT66 6TQ,,postcode,N10000206,dea
N10000206,BT66 6WG,,postcode,N10000206,dea
N10000206,BT66 7AA,,postcode,N10000206,dea
N10000206,BT66 7AB,,postcode,N10000206,dea
N10000206,BT66 7AD,,postcode,N10000206,dea
N10000206,BT66 7AE,,postcode,N10000206,dea
N10000206,BT66 7AF,,postcode,N10000206,dea
N10000206,BT66 7AG,,postcode,N10000206,dea
N10000206,BT66 7AJ,,postcode,N10000206,dea
N10000206,BT66 7AQ,,postcode,N10000206,dea
N10000206,BT66 7AX,,postcode,N10000206,dea
N10000206,BT66 7AZ,,postcode,N10000206,dea
N10000206,BT66 7BA,,postcode,N10000206,dea
N10000206,BT66 7BB,,postcode,N10000206,dea
N10000206,BT66 7BD,,postcode,N10000206,dea
N10000206,BT66 7BE,,postcode,N10000206,dea
N10000206,BT66 7BF,,postcode,N10000206,dea
N10000206,BT66 7BG,,postcode,N10000206,dea
N10000206,BT66 7BH,,postcode,N10000206,dea
N10000206,BT66 7BJ,,postcode,N10000206,dea
N10000206,BT66 7BL,,postcode,N10000206,dea
N10000206,BT66 7BN,,postcode,N10000206,dea
N10000206,BT66 7BP,,postcode,N10000206,dea
N10000206,BT66 7BQ,,postcode,N10000206,dea
N10000206,BT66 7BR,,postcode,N10000206,dea
N10000206,BT66 7BS,,postcode,N10000206,dea
N10000206,BT66 7BT,,postcode,N10000206,dea
N10000206,BT66 7BU,,postcode,N10000206,dea
N10000206,BT66 7BW,,postcode,N10000206,dea
N10000206,BT66 7BX,,postcode,N10000206,dea
N10000206,BT66 7BY,,postcode,N10000206,dea
N10000206,BT66 7BZ,,postcode,N10000206,dea
N10000206,BT66 7DA,,postcode,N10000206,dea
N10000206,BT66 7DB,,postcode,N10000206,dea
N10000206,BT66 7DD,,postcode,N10000206,dea
N10000206,BT66 7DE,,postcode,N10000206,dea
N10000206,BT66 7DF,,postcode,N10000206,dea
N10000206,BT66 7DG,,postcode,N10000206,dea
N10000206,BT66 7DH,,postcode,N10000206,dea
N10000206,BT66 7DJ,,postcode,N10000206,dea
N10000206,BT66 7DN,,postcode,N10000206,dea
N10000206,BT66 7DP,,postcode,N10000206,dea
N10000206,BT66 7DQ,,postcode,N10000206,dea
N10000206,BT66 7DR,,postcode,N10000206,dea
N10000206,BT66 7DS,,postcode,N10000206,dea
N10000206,BT66 7DT,,postcode,N10000206,dea
N10000206,BT66 7DU,,postcode,N10000206,dea
N10000206,BT66 7DW,,postcode,N10000206,dea
N10000206,BT66 7DX,,postcode,N10000206,dea
N10000206,BT66 7DY,,postcode,N10000206,dea
N10000206,BT66 7DZ,,postcode,N10000206,dea
N10000206,BT66 7EA,,postcode,N10000206,dea
N10000206,BT66 7EB,,postcode,N10000206,dea
N10000206,BT66 7ED,,postcode,N10000206,dea
N10000206,BT66 7EE,,postcode,N10000206,dea
N10000206,BT66 7EF,,postcode,N10000206,dea
N10000206,BT66 7EG,,postcode,N10000206,dea
N10000206,BT66 7EH,,postcode,N10000206,dea
N10000206,BT66 7EJ,,postcode,N10000206,dea
N10000206,BT66 7EL,,postcode,N10000206,dea
N10000206,BT66 7EN,,postcode,N10000206,dea
N10000206,BT66 7EP,,postcode,N10000206,dea
N10000206,BT66 7EQ,,postcode,N10000206,dea
N10000206,BT66 7ER,,postcode,N10000206,dea
N10000206,BT66 7ES,,postcode,N10000206,dea
N10000206,BT66 7ET,,postcode,N10000206,dea
N10000206,BT66 7EU,,postcode,N10000206,dea
N10000206,BT66 7EW,,postcode,N10000206,dea
N10000206,BT66 7EX,,postcode,N10000206,dea
N10000206,BT66 7EY,,postcode,N10000206,dea
N10000206,BT66 7EZ,,postcode,N10000206,dea
N10000206,BT66 7FF,,postcode,N10000206,dea
N10000206,BT66 7FG,,postcode,N10000206,dea
N10000206,BT66 7FH,,postcode,N10000206,dea
N10000206,BT66 7FJ,,postcode,N10000206,dea
N10000206,BT66 7FL,,postcode,N10000206,dea
N10000206,BT66 7FN,,postcode,N10000206,dea
N10000206,BT66 7FP,,postcode,N10000206,dea
N10000206,BT66 7FQ,,postcode,N10000206,dea
N10000206,BT66 7FR,,postcode,N10000206,dea
N10000206,BT66 7FS,,postcode,N10000206,dea
N10000206,BT66 7FT,,postcode,N10000206,dea
N10000206,BT66 7FU,,postcode,N10000206,dea
N10000206,BT66 7FW,,postcode,N10000206,dea
N10000206,BT66 7FX,,postcode,N10000206,dea
N10000206,BT66 7FY,,postcode,N10000206,dea
N10000206,BT66 7GG,,postcode,N10000206,dea
N10000206,BT66 7GL,,postcode,N10000206,dea
N10000206,BT66 7GP,,postcode,N10000206,dea
N10000206,BT66 7GQ,,postcode,N10000206,dea
N10000206,BT66 7GR,,postcode,N10000206,dea
N10000206,BT66 7GT,,postcode,N10000206,dea
N10000206,BT66 7HA,,postcode,N10000206,dea
N10000206,BT66 7HB,,postcode,N10000206,dea
N10000206,BT66 7HE,,postcode,N10000206,dea
N10000206,BT66 7HG,,postcode,N10000206,dea
N10000206,BT66 7HN,,postcode,N10000206,dea
N10000206,BT66 7HP,,postcode,N10000206,dea
N10000206,BT66 7HR,,postcode,N10000206,dea
N10000206,BT66 7HS,,postcode,N10000206,dea
N10000206,BT66 7HT,,postcode,N10000206,dea
N10000206,BT66 7HU,,postcode,N10000206,dea
N10000206,BT66 7HX,,postcode,N10000206,dea
N10000206,BT66 7HY,,postcode,N10000206,dea
N10000206,BT66 7JB,,postcode,N10000206,dea
N10000206,BT66 7JD,,postcode,N10000206,dea
N10000206,BT66 7JE,,postcode,N10000206,dea
N10000206,BT66 7JF,,postcode,N10000206,dea
N10000206,BT66 7JG,,postcode,N10000206,dea
N10000206,BT66 7JH,,postcode,N10000206,dea
N10000206,BT66 7JJ,,postcode,N10000206,dea
N10000206,BT66 7JL,,postcode,N10000206,dea
N10000206,BT66 7JN,,postcode,N10000206,dea
N10000206,BT66 7JP,,postcode,N10000206,dea
N10000206,BT66 7JR,,postcode,N10000206,dea
N10000206,BT66 7JS,,postcode,N10000206,dea
N10000206,BT66 7JT,,postcode,N10000206,dea
N10000206,BT66 7JU,,postcode,N10000206,dea
N10000206,BT66 7JW,,postcode,N10000206,dea
N10000206,BT66 7JX,,postcode,N10000206,dea
N10000206,BT66 7JY,,postcode,N10000206,dea
N10000206,BT66 7JZ,,postcode,N10000206,dea
N10000206,BT66 7LA,,postcode,N10000206,dea
N10000206,BT66 7LB,,postcode,N10000206,dea
N10000206,BT66 7LD,,postcode,N10000206,dea
N10000206,BT66 7PE,,postcode,N10000206,dea
N10000206,BT66 7PF,,postcode,N10000206,dea
N10000206,BT66 7RS,,postcode,N10000206,dea
N10000206,BT66 7SY,,postcode,N10000206,dea
N10000206,BT66 7TE,,postcode,N10000206,dea
N10000206,BT66 7TF,,postcode,N10000206,dea
N10000206,BT66 7TL,,postcode,N10000206,dea
N10000206,BT66 7TP,,postcode,N10000206,dea
N10000206,BT66 7TR,,postcode,N10000206,dea
N10000206,BT66 7TU,,postcode,N10000206,dea
N10000206,BT66 7TY,,postcode,N10000206,dea
N10000206,BT66 7TZ,,postcode,N10000206,dea
N10000206,BT66 7UA,,postcode,N10000206,dea
N10000206,BT66 7UB,,postcode,N10000206,dea
N10000206,BT66 7UD,,postcode,N10000206,dea
N10000206,BT66 7UH,,postcode,N10000206,dea
N10000206,BT66 7UP,,postcode,N10000206,dea
N10000206,BT66 7UR,,postcode,N10000206,dea
N10000206,BT66 7US,,postcode,N10000206,dea
N10000206,BT66 7UU,,postcode,N10000206,dea
N10000206,BT66 7WA,,postcode,N10000206,dea
N10000206,BT66 7WB,,postcode,N10000206,dea
N10000206,BT66 7WE,,postcode,N10000206,dea
N10000206,BT66 7WF,,postcode,N10000206,dea
N10000206,BT66 7WP,,postcode,N10000206,dea
N10000206,BT66 7WQ,,postcode,N10000206,dea
N10000206,BT66 7WW,,postcode,N10000206,dea
N10000206,BT66 7WX,,postcode,N10000206,dea
N10000206,BT66 7WY,,postcode,N10000206,dea
N10000206,BT66 7WZ,,postcode,N10000206,dea
N10000206,BT66 7XB,,postcode,N10000206,dea
N10000206,BT66 7XF,,postcode,N10000206,dea
N10000206,BT66 7XJ,,postcode,N10000206,dea
N10000206,BT66 7XL,,postcode,N10000206,dea
N10000206,BT66 7XN,,postcode,N10000206,dea
N10000206,BT66 7XQ,,postcode,N10000206,dea
N10000206,BT66 7XS,,postcode,N10000206,dea
N10000206,BT66 7XT,,postcode,N10000206,dea
N10000206,BT66 7XU,,postcode,N10000206,dea
N10000206,BT66 7YA,,postcode,N10000206,dea
N10000206,BT66 7YB,,postcode,N10000206,dea
N10000206,BT66 7YD,,postcode,N10000206,dea
N10000206,BT66 8AA,,postcode,N10000206,dea
N10000206,BT66 8AB,,postcode,N10000206,dea
N10000206,BT66 8AD,,postcode,N10000206,dea
N10000206,BT66 8AF,,postcode,N10000206,dea
N10000206,BT66 8AG,,postcode,N10000206,dea
N10000206,BT66 8AH,,postcode,N10000206,dea
N10000206,BT66 8AL,,postcode,N10000206,dea
N10000206,BT66 8AN,,postcode,N10000206,dea
N10000206,BT66 8AQ,,postcode,N10000206,dea
N10000206,BT66 8AR,,postcode,N10000206,dea
N10000206,BT66 8AT,,postcode,N10000206,dea
N10000206,BT66 8AU,,postcode,N10000206,dea
N10000206,BT66 8AW,,postcode,N10000206,dea
N10000206,BT66 8AX,,postcode,N10000206,dea
N10000206,BT66 8AY,,postcode,N10000206,dea
N10000206,BT66 8AZ,,postcode,N10000206,dea
N10000206,BT66 8BA,,postcode,N10000206,dea
N10000206,BT66 8BB,,postcode,N10000206,dea
N10000206,BT66 8BD,,postcode,N10000206,dea
N10000206,BT66 8BE,,postcode,N10000206,dea
N10000206,BT66 8BF,,postcode,N10000206,dea
N10000206,BT66 8BH,,postcode,N10000206,dea
N10000206,BT66 8BJ,,postcode,N10000206,dea
N10000206,BT66 8BL,,postcode,N10000206,dea
N10000206,BT66 8BN,,postcode,N10000206,dea
N10000206,BT66 8BP,,postcode,N10000206,dea
N10000206,BT66 8BQ,,postcode,N10000206,dea
N10000206,BT66 8BS,,postcode,N10000206,dea
N10000206,BT66 8BT,,postcode,N10000206,dea
N10000206,BT66 8BW,,postcode,N10000206,dea
N10000206,BT66 8BX,,postcode,N10000206,dea
N10000206,BT66 8BY,,postcode,N10000206,dea
N10000206,BT66 8BZ,,postcode,N10000206,dea
N10000206,BT66 8DA,,postcode,N10000206,dea
N10000206,BT66 8DB,,postcode,N10000206,dea
N10000206,BT66 8DD,,postcode,N10000206,dea
N10000206,BT66 8DE,,postcode,N10000206,dea
N10000206,BT66 8DF,,postcode,N10000206,dea
N10000206,BT66 8DG,,postcode,N10000206,dea
N10000206,BT66 8DH,,postcode,N10000206,dea
N10000206,BT66 8DJ,,postcode,N10000206,dea
N10000206,BT66 8DL,,postcode,N10000206,dea
N10000206,BT66 8DN,,postcode,N10000206,dea
N10000206,BT66 8DP,,postcode,N10000206,dea
N10000206,BT66 8DR,,postcode,N10000206,dea
N10000206,BT66 8DS,,postcode,N10000206,dea
N10000206,BT66 8DT,,postcode,N10000206,dea
N10000206,BT66 8DU,,postcode,N10000206,dea
N10000206,BT66 8DW,,postcode,N10000206,dea
N10000206,BT66 8DX,,postcode,N10000206,dea
N10000206,BT66 8DY,,postcode,N10000206,dea
N10000206,BT66 8DZ,,postcode,N10000206,dea
N10000206,BT66 8EA,,postcode,N10000206,dea
N10000206,BT66 8EB,,postcode,N10000206,dea
N10000206,BT66 8ED,,postcode,N10000206,dea
N10000206,BT66 8EE,,postcode,N10000206,dea
N10000206,BT66 8EF,,postcode,N10000206,dea
N10000206,BT66 8EG,,postcode,N10000206,dea
N10000206,BT66 8EH,,postcode,N10000206,dea
N10000206,BT66 8EL,,postcode,N10000206,dea
N10000206,BT66 8EN,,postcode,N10000206,dea
N10000206,BT66 8EP,,postcode,N10000206,dea
N10000206,BT66 8EQ,,postcode,N10000206,dea
N10000206,BT66 8ER,,postcode,N10000206,dea
N10000206,BT66 8ES,,postcode,N10000206,dea
N10000206,BT66 8ET,,postcode,N10000206,dea
N10000206,BT66 8EU,,postcode,N10000206,dea
N10000206,BT66 8EW,,postcode,N10000206,dea
N10000206,BT66 8EX,,postcode,N10000206,dea
N10000206,BT66 8EY,,postcode,N10000206,dea
N10000206,BT66 8EZ,,postcode,N10000206,dea
N10000206,BT66 8FA,,postcode,N10000206,dea
N10000206,BT66 8FB,,postcode,N10000206,dea
N10000206,BT66 8FD,,postcode,N10000206,dea
N10000206,BT66 8FE,,postcode,N10000206,dea
N10000206,BT66 8FF,,postcode,N10000206,dea
N10000206,BT66 8FG,,postcode,N10000206,dea
